id,breed
octagon-4134,octagon
rectangle-4589,rectangle
octagon-216,octagon
octagon-4019,octagon
trapezoid-533,trapezoid
octagon-473,octagon
heptagon-1289,heptagon
triangle-3170,triangle
trapezoid-1288,trapezoid
rectangle-4418,rectangle
trapezoid-3826,trapezoid
pentagon-1154,pentagon
star-3321,star
star-2713,star
pentagon-4592,pentagon
square-2977,square
semi_circle-940,semi_circle
octagon-4416,octagon
octagon-1030,octagon
cross-672,cross
square-1273,square
rectangle-416,rectangle
octagon-2742,octagon
square-90,square
circle-562,circle
semi_circle-936,semi_circle
square-872,square
octagon-148,octagon
trapezoid-1158,trapezoid
circle-1718,circle
rectangle-2125,rectangle
pentagon-4799,pentagon
heptagon-1369,heptagon
semi_circle-1585,semi_circle
trapezoid-1018,trapezoid
triangle-886,triangle
circle-496,circle
square-1938,square
octagon-4695,octagon
square-4645,square
rectangle-355,rectangle
square-5246,square
cross-403,cross
semi_circle-3606,semi_circle
star-362,star
square-1373,square
octagon-2656,octagon
square-2450,square
pentagon-2971,pentagon
square-1326,square
pentagon-198,pentagon
triangle-4303,triangle
cross-1566,cross
pentagon-2116,pentagon
triangle-266,triangle
rectangle-2695,rectangle
triangle-2848,triangle
octagon-4398,octagon
square-3381,square
square-5030,square
octagon-3522,octagon
star-970,star
circle-303,circle
semi_circle-4317,semi_circle
triangle-4352,triangle
pentagon-3704,pentagon
square-487,square
semi_circle-3429,semi_circle
semi_circle-2816,semi_circle
rectangle-2269,rectangle
semi_circle-3056,semi_circle
heptagon-1402,heptagon
trapezoid-3737,trapezoid
rectangle-229,rectangle
semi_circle-1398,semi_circle
rectangle-3465,rectangle
square-2880,square
star-416,star
square-1867,square
pentagon-5200,pentagon
pentagon-2390,pentagon
triangle-2732,triangle
octagon-886,octagon
pentagon-80,pentagon
square-2075,square
square-549,square
heptagon-1394,heptagon
heptagon-253,heptagon
triangle-2367,triangle
square-3002,square
trapezoid-3540,trapezoid
trapezoid-3736,trapezoid
cross-520,cross
octagon-4243,octagon
square-3054,square
octagon-1169,octagon
quarter_circle-612,quarter_circle
rectangle-4758,rectangle
circle-1121,circle
semi_circle-4644,semi_circle
pentagon-4352,pentagon
trapezoid-3747,trapezoid
rectangle-2659,rectangle
octagon-2078,octagon
triangle-3286,triangle
triangle-3885,triangle
star-301,star
hexagon-1470,hexagon
star-2977,star
pentagon-2349,pentagon
square-1668,square
pentagon-4700,pentagon
octagon-3985,octagon
square-5453,square
pentagon-2445,pentagon
circle-1644,circle
rectangle-1891,rectangle
square-2642,square
rectangle-70,rectangle
pentagon-3904,pentagon
semi_circle-2664,semi_circle
semi_circle-3585,semi_circle
triangle-997,triangle
octagon-4162,octagon
heptagon-200,heptagon
octagon-2753,octagon
octagon-1194,octagon
trapezoid-4006,trapezoid
rectangle-2490,rectangle
square-4052,square
octagon-1101,octagon
trapezoid-1240,trapezoid
pentagon-1651,pentagon
trapezoid-4565,trapezoid
pentagon-380,pentagon
semi_circle-4275,semi_circle
semi_circle-3277,semi_circle
triangle-574,triangle
pentagon-844,pentagon
pentagon-246,pentagon
circle-1023,circle
semi_circle-124,semi_circle
pentagon-3981,pentagon
heptagon-86,heptagon
pentagon-206,pentagon
octagon-108,octagon
pentagon-4924,pentagon
heptagon-428,heptagon
star-987,star
trapezoid-3100,trapezoid
rectangle-1542,rectangle
rectangle-4772,rectangle
semi_circle-1216,semi_circle
triangle-2898,triangle
pentagon-2745,pentagon
star-3623,star
semi_circle-2959,semi_circle
hexagon-1392,hexagon
cross-288,cross
semi_circle-2018,semi_circle
heptagon-99,heptagon
semi_circle-3254,semi_circle
square-5567,square
star-382,star
hexagon-1265,hexagon
trapezoid-3305,trapezoid
trapezoid-2060,trapezoid
rectangle-1439,rectangle
square-2491,square
star-3163,star
square-5212,square
octagon-2211,octagon
rectangle-3928,rectangle
rectangle-697,rectangle
pentagon-5205,pentagon
square-6336,square
octagon-373,octagon
pentagon-2625,pentagon
trapezoid-274,trapezoid
rectangle-4460,rectangle
rectangle-3078,rectangle
square-3810,square
pentagon-3801,pentagon
trapezoid-4432,trapezoid
octagon-3444,octagon
octagon-3453,octagon
pentagon-4174,pentagon
triangle-4051,triangle
heptagon-1229,heptagon
octagon-658,octagon
triangle-3071,triangle
hexagon-523,hexagon
semi_circle-380,semi_circle
rectangle-3003,rectangle
circle-2140,circle
square-1252,square
trapezoid-173,trapezoid
square-2395,square
trapezoid-2244,trapezoid
triangle-3797,triangle
heptagon-1237,heptagon
square-1081,square
trapezoid-3120,trapezoid
pentagon-71,pentagon
square-2344,square
cross-694,cross
star-1289,star
circle-1774,circle
hexagon-332,hexagon
star-534,star
semi_circle-1821,semi_circle
octagon-2797,octagon
square-4049,square
square-2864,square
semi_circle-4715,semi_circle
semi_circle-2015,semi_circle
semi_circle-2391,semi_circle
trapezoid-2732,trapezoid
semi_circle-77,semi_circle
rectangle-183,rectangle
pentagon-4787,pentagon
octagon-3804,octagon
square-5052,square
star-341,star
rectangle-3044,rectangle
semi_circle-4727,semi_circle
triangle-3918,triangle
square-2156,square
heptagon-7,heptagon
hexagon-1399,hexagon
pentagon-1925,pentagon
semi_circle-4812,semi_circle
triangle-4374,triangle
heptagon-1579,heptagon
pentagon-174,pentagon
pentagon-1459,pentagon
circle-249,circle
hexagon-62,hexagon
star-3714,star
pentagon-5166,pentagon
pentagon-4086,pentagon
star-2719,star
triangle-4324,triangle
pentagon-725,pentagon
heptagon-1238,heptagon
semi_circle-3607,semi_circle
semi_circle-3522,semi_circle
semi_circle-3217,semi_circle
circle-1193,circle
rectangle-3175,rectangle
rectangle-1552,rectangle
trapezoid-739,trapezoid
pentagon-2768,pentagon
triangle-944,triangle
pentagon-1307,pentagon
trapezoid-529,trapezoid
star-3485,star
square-3563,square
square-577,square
circle-1841,circle
star-1513,star
circle-2014,circle
hexagon-390,hexagon
square-4213,square
trapezoid-1183,trapezoid
octagon-416,octagon
triangle-1036,triangle
octagon-1924,octagon
pentagon-2420,pentagon
triangle-2844,triangle
star-2427,star
star-997,star
triangle-3395,triangle
pentagon-4496,pentagon
triangle-1285,triangle
hexagon-1258,hexagon
trapezoid-444,trapezoid
heptagon-673,heptagon
cross-48,cross
semi_circle-3459,semi_circle
triangle-24,triangle
semi_circle-3695,semi_circle
triangle-454,triangle
octagon-2387,octagon
octagon-1871,octagon
pentagon-2519,pentagon
heptagon-1233,heptagon
square-2268,square
cross-2053,cross
rectangle-4329,rectangle
triangle-387,triangle
trapezoid-392,trapezoid
pentagon-3564,pentagon
star-3355,star
pentagon-709,pentagon
rectangle-4691,rectangle
square-1160,square
star-470,star
quarter_circle-370,quarter_circle
star-335,star
heptagon-1280,heptagon
rectangle-2762,rectangle
trapezoid-2651,trapezoid
rectangle-1665,rectangle
square-3327,square
semi_circle-614,semi_circle
hexagon-265,hexagon
square-3657,square
trapezoid-1814,trapezoid
triangle-2546,triangle
triangle-4316,triangle
star-3073,star
semi_circle-3581,semi_circle
hexagon-344,hexagon
trapezoid-1699,trapezoid
rectangle-1746,rectangle
pentagon-5119,pentagon
cross-1414,cross
star-1813,star
semi_circle-830,semi_circle
hexagon-755,hexagon
cross-966,cross
rectangle-2368,rectangle
trapezoid-4200,trapezoid
cross-262,cross
trapezoid-1974,trapezoid
octagon-659,octagon
trapezoid-2905,trapezoid
circle-38,circle
quarter_circle-219,quarter_circle
pentagon-3332,pentagon
pentagon-3225,pentagon
star-1633,star
semi_circle-2955,semi_circle
quarter_circle-221,quarter_circle
pentagon-3182,pentagon
trapezoid-4100,trapezoid
square-2131,square
semi_circle-1197,semi_circle
hexagon-1435,hexagon
trapezoid-1960,trapezoid
semi_circle-3154,semi_circle
pentagon-3879,pentagon
star-3897,star
rectangle-4277,rectangle
square-2614,square
triangle-2494,triangle
octagon-4872,octagon
triangle-4098,triangle
square-3059,square
octagon-605,octagon
trapezoid-2901,trapezoid
semi_circle-459,semi_circle
semi_circle-2576,semi_circle
semi_circle-2381,semi_circle
rectangle-967,rectangle
octagon-1249,octagon
hexagon-115,hexagon
circle-1822,circle
rectangle-2288,rectangle
heptagon-1314,heptagon
semi_circle-999,semi_circle
square-3337,square
trapezoid-1401,trapezoid
trapezoid-2506,trapezoid
octagon-3002,octagon
cross-1104,cross
cross-810,cross
quarter_circle-407,quarter_circle
heptagon-276,heptagon
trapezoid-3969,trapezoid
star-3259,star
octagon-4331,octagon
pentagon-2038,pentagon
rectangle-4366,rectangle
semi_circle-3150,semi_circle
rectangle-2915,rectangle
triangle-3279,triangle
triangle-582,triangle
rectangle-4709,rectangle
star-2035,star
semi_circle-2222,semi_circle
trapezoid-2979,trapezoid
triangle-446,triangle
pentagon-4296,pentagon
cross-372,cross
octagon-2006,octagon
octagon-2824,octagon
pentagon-1585,pentagon
heptagon-1063,heptagon
cross-1873,cross
triangle-1537,triangle
pentagon-933,pentagon
rectangle-3221,rectangle
semi_circle-1579,semi_circle
trapezoid-1015,trapezoid
square-957,square
trapezoid-3005,trapezoid
pentagon-2551,pentagon
heptagon-1397,heptagon
semi_circle-2767,semi_circle
cross-1282,cross
square-3035,square
square-5535,square
triangle-2390,triangle
octagon-3304,octagon
pentagon-1627,pentagon
hexagon-989,hexagon
trapezoid-2969,trapezoid
star-3809,star
semi_circle-1520,semi_circle
octagon-3200,octagon
octagon-3639,octagon
pentagon-2795,pentagon
rectangle-2513,rectangle
octagon-4673,octagon
pentagon-755,pentagon
circle-601,circle
cross-2006,cross
pentagon-4187,pentagon
hexagon-857,hexagon
square-2687,square
pentagon-2827,pentagon
trapezoid-2926,trapezoid
rectangle-1747,rectangle
pentagon-2207,pentagon
heptagon-530,heptagon
heptagon-667,heptagon
octagon-3764,octagon
rectangle-3637,rectangle
rectangle-5100,rectangle
rectangle-3311,rectangle
octagon-1093,octagon
pentagon-273,pentagon
pentagon-2033,pentagon
rectangle-5039,rectangle
cross-1078,cross
octagon-4915,octagon
octagon-4694,octagon
heptagon-1036,heptagon
triangle-2231,triangle
triangle-4186,triangle
octagon-2333,octagon
trapezoid-383,trapezoid
triangle-3815,triangle
cross-1525,cross
star-1297,star
star-1811,star
circle-833,circle
rectangle-2260,rectangle
semi_circle-853,semi_circle
pentagon-2382,pentagon
semi_circle-4427,semi_circle
cross-795,cross
pentagon-1886,pentagon
circle-370,circle
square-6476,square
trapezoid-3665,trapezoid
trapezoid-1581,trapezoid
cross-412,cross
trapezoid-3366,trapezoid
semi_circle-493,semi_circle
triangle-2679,triangle
cross-1171,cross
pentagon-3419,pentagon
circle-1994,circle
octagon-1625,octagon
triangle-137,triangle
trapezoid-946,trapezoid
octagon-4132,octagon
semi_circle-4826,semi_circle
cross-386,cross
semi_circle-2378,semi_circle
octagon-804,octagon
semi_circle-4154,semi_circle
square-5591,square
cross-295,cross
square-6715,square
octagon-423,octagon
circle-508,circle
rectangle-1492,rectangle
quarter_circle-34,quarter_circle
square-1689,square
square-733,square
square-5467,square
quarter_circle-763,quarter_circle
rectangle-3287,rectangle
star-1084,star
square-539,square
rectangle-2987,rectangle
square-1439,square
semi_circle-2786,semi_circle
square-4537,square
star-1650,star
octagon-1268,octagon
rectangle-162,rectangle
hexagon-530,hexagon
triangle-285,triangle
square-1795,square
semi_circle-1078,semi_circle
star-3375,star
square-4074,square
octagon-885,octagon
square-1593,square
square-1755,square
circle-448,circle
pentagon-4235,pentagon
trapezoid-816,trapezoid
star-2229,star
hexagon-447,hexagon
star-2365,star
pentagon-2161,pentagon
cross-2089,cross
octagon-4535,octagon
star-221,star
star-2159,star
quarter_circle-281,quarter_circle
trapezoid-4297,trapezoid
heptagon-532,heptagon
quarter_circle-253,quarter_circle
triangle-3089,triangle
square-2140,square
trapezoid-1944,trapezoid
square-1659,square
octagon-3723,octagon
semi_circle-503,semi_circle
pentagon-552,pentagon
square-167,square
pentagon-1944,pentagon
heptagon-606,heptagon
semi_circle-1840,semi_circle
square-4908,square
trapezoid-1767,trapezoid
square-1789,square
trapezoid-348,trapezoid
star-1585,star
pentagon-2925,pentagon
square-2591,square
rectangle-4429,rectangle
octagon-4704,octagon
semi_circle-1218,semi_circle
square-5425,square
circle-359,circle
octagon-3421,octagon
star-3423,star
triangle-3664,triangle
heptagon-1142,heptagon
hexagon-593,hexagon
pentagon-3666,pentagon
star-3636,star
square-3511,square
circle-128,circle
trapezoid-3267,trapezoid
trapezoid-3988,trapezoid
heptagon-1073,heptagon
trapezoid-1298,trapezoid
pentagon-2305,pentagon
triangle-2042,triangle
pentagon-3150,pentagon
pentagon-3280,pentagon
semi_circle-299,semi_circle
hexagon-1,hexagon
quarter_circle-27,quarter_circle
pentagon-856,pentagon
heptagon-973,heptagon
octagon-232,octagon
triangle-3052,triangle
triangle-1048,triangle
semi_circle-4797,semi_circle
circle-1017,circle
trapezoid-4276,trapezoid
semi_circle-2304,semi_circle
octagon-4115,octagon
trapezoid-648,trapezoid
cross-19,cross
cross-1413,cross
rectangle-4215,rectangle
semi_circle-744,semi_circle
rectangle-2603,rectangle
trapezoid-2743,trapezoid
pentagon-5116,pentagon
rectangle-474,rectangle
hexagon-1173,hexagon
trapezoid-3817,trapezoid
rectangle-4115,rectangle
cross-1321,cross
square-5906,square
semi_circle-4174,semi_circle
octagon-4387,octagon
star-3550,star
rectangle-4527,rectangle
pentagon-3218,pentagon
octagon-1612,octagon
semi_circle-4017,semi_circle
heptagon-137,heptagon
pentagon-3378,pentagon
triangle-2099,triangle
square-4376,square
square-5590,square
cross-1504,cross
rectangle-113,rectangle
star-3327,star
pentagon-586,pentagon
semi_circle-3673,semi_circle
rectangle-136,rectangle
pentagon-1634,pentagon
triangle-2517,triangle
pentagon-2707,pentagon
semi_circle-2563,semi_circle
semi_circle-977,semi_circle
semi_circle-3676,semi_circle
star-1787,star
triangle-1450,triangle
square-1717,square
star-2325,star
rectangle-3330,rectangle
octagon-4479,octagon
heptagon-847,heptagon
circle-1956,circle
pentagon-4413,pentagon
star-2409,star
semi_circle-3816,semi_circle
trapezoid-1042,trapezoid
semi_circle-4316,semi_circle
square-1222,square
triangle-4367,triangle
trapezoid-1411,trapezoid
square-6235,square
rectangle-4195,rectangle
trapezoid-2125,trapezoid
octagon-4419,octagon
rectangle-1180,rectangle
square-600,square
semi_circle-2766,semi_circle
pentagon-3154,pentagon
star-298,star
triangle-185,triangle
octagon-2379,octagon
semi_circle-3686,semi_circle
octagon-1641,octagon
circle-1273,circle
square-2847,square
star-1931,star
rectangle-1039,rectangle
rectangle-2062,rectangle
semi_circle-3291,semi_circle
star-952,star
pentagon-144,pentagon
semi_circle-1376,semi_circle
octagon-1365,octagon
cross-1630,cross
semi_circle-941,semi_circle
rectangle-4275,rectangle
trapezoid-396,trapezoid
pentagon-1791,pentagon
semi_circle-2696,semi_circle
octagon-742,octagon
hexagon-579,hexagon
octagon-604,octagon
square-1600,square
trapezoid-327,trapezoid
pentagon-5135,pentagon
star-2543,star
heptagon-761,heptagon
semi_circle-3719,semi_circle
trapezoid-4184,trapezoid
octagon-1769,octagon
triangle-2064,triangle
triangle-2777,triangle
semi_circle-2602,semi_circle
star-2460,star
pentagon-1688,pentagon
heptagon-30,heptagon
square-6306,square
triangle-1275,triangle
square-1372,square
semi_circle-801,semi_circle
circle-97,circle
pentagon-480,pentagon
square-1589,square
square-3727,square
star-1880,star
heptagon-425,heptagon
semi_circle-1262,semi_circle
pentagon-2776,pentagon
rectangle-2128,rectangle
triangle-3861,triangle
triangle-2216,triangle
rectangle-680,rectangle
octagon-3075,octagon
quarter_circle-788,quarter_circle
trapezoid-1588,trapezoid
pentagon-3695,pentagon
semi_circle-2177,semi_circle
hexagon-849,hexagon
pentagon-806,pentagon
triangle-2280,triangle
heptagon-1071,heptagon
hexagon-148,hexagon
pentagon-664,pentagon
trapezoid-1422,trapezoid
octagon-4254,octagon
pentagon-2129,pentagon
star-3625,star
rectangle-3490,rectangle
pentagon-4698,pentagon
cross-3,cross
semi_circle-3530,semi_circle
semi_circle-2813,semi_circle
octagon-571,octagon
octagon-1906,octagon
square-1654,square
star-2288,star
square-1800,square
trapezoid-2139,trapezoid
semi_circle-4259,semi_circle
heptagon-653,heptagon
semi_circle-4724,semi_circle
star-3247,star
cross-1807,cross
octagon-204,octagon
trapezoid-2250,trapezoid
octagon-2879,octagon
semi_circle-2264,semi_circle
trapezoid-1399,trapezoid
square-626,square
cross-1755,cross
rectangle-612,rectangle
rectangle-308,rectangle
rectangle-3466,rectangle
trapezoid-2180,trapezoid
rectangle-1268,rectangle
semi_circle-4491,semi_circle
square-118,square
octagon-3329,octagon
octagon-336,octagon
square-4175,square
circle-1035,circle
star-3324,star
trapezoid-3090,trapezoid
octagon-1233,octagon
cross-85,cross
square-3239,square
triangle-120,triangle
square-2718,square
hexagon-398,hexagon
trapezoid-2220,trapezoid
pentagon-984,pentagon
rectangle-2257,rectangle
trapezoid-2667,trapezoid
pentagon-512,pentagon
heptagon-1517,heptagon
rectangle-2993,rectangle
star-1723,star
hexagon-1428,hexagon
semi_circle-3479,semi_circle
octagon-1238,octagon
star-2332,star
pentagon-4275,pentagon
square-6160,square
triangle-189,triangle
triangle-1770,triangle
square-1760,square
star-562,star
semi_circle-3563,semi_circle
rectangle-2440,rectangle
semi_circle-3727,semi_circle
rectangle-681,rectangle
pentagon-4912,pentagon
quarter_circle-873,quarter_circle
hexagon-1379,hexagon
square-1982,square
star-2282,star
circle-1634,circle
square-1006,square
circle-1016,circle
trapezoid-597,trapezoid
octagon-315,octagon
pentagon-3752,pentagon
